"","stationID","time_hour","temp","humid","wind_speed","pressure"
"11044",1,2013-06-03 13:00:00,69.98,96.97,5.7539,1010.6
"11045",2,2013-06-03 13:00:00,64.4,93.88,9.20624,NA
"11046",3,2013-06-03 13:00:00,69.8,88.34,8.05546,NA
"11047",1,2013-06-03 14:00:00,69.8,100,8.05546,NA
"11048",2,2013-06-03 14:00:00,66.2,100,10.35702,NA
"11049",3,2013-06-03 14:00:00,71.6,83.09,10.35702,NA
"11050",1,2013-06-03 15:00:00,71.6,88.43,6.90468,NA
"11051",2,2013-06-03 15:00:00,64.4,93.88,5.7539,NA
"11052",3,2013-06-03 15:00:00,69.8,88.34,4.60312,NA
"11053",1,2013-06-03 16:00:00,73.94,78.72,8.05546,1010.7
"11054",2,2013-06-03 16:00:00,64.4,100,5.7539,NA
"11055",3,2013-06-03 16:00:00,73.4,78.19,8.05546,NA
"11056",1,2013-06-03 17:00:00,75.2,73.61,8.05546,NA
"11057",2,2013-06-03 17:00:00,73.04,81.14,4.60312,1010.6
"11058",3,2013-06-03 17:00:00,73.4,73.44,9.20624,NA
"11059",1,2013-06-03 18:00:00,77,69.33,5.7539,NA
"11060",2,2013-06-03 18:00:00,75.92,71.42,0,1010.3
"11061",3,2013-06-03 18:00:00,75.92,64.17,9.20624,1009.9
"11062",1,2013-06-03 19:00:00,78.08,59.74,6.90468,1009.7
"11063",2,2013-06-03 19:00:00,69.98,84.04,9.20624,1010.5
"11064",3,2013-06-03 19:00:00,77,59.98,5.7539,1009.7
"11065",1,2013-06-03 20:00:00,75.02,75.93,5.7539,1009.5
"11066",2,2013-06-03 20:00:00,71.6,83.09,8.05546,NA
"11067",3,2013-06-03 20:00:00,77,64.3,6.90468,1009.5
"11068",1,2013-06-03 21:00:00,75.92,71.42,8.05546,1009
"11069",2,2013-06-03 21:00:00,66.92,87.1,6.90468,1010.2
"11070",3,2013-06-03 21:00:00,77,66.36,5.7539,1009.1
"11071",1,2013-06-03 22:00:00,73.4,88.51,4.60312,NA
"11072",2,2013-06-03 22:00:00,66.02,89.86,4.60312,1009.6
"11073",3,2013-06-03 22:00:00,73.4,73.44,3.45234,NA
"11074",1,2013-06-03 23:00:00,73.4,78.19,5.7539,NA
"11075",2,2013-06-03 23:00:00,69.08,86.66,3.45234,1010.1
"11076",3,2013-06-03 23:00:00,71.6,78.04,4.60312,NA
"11077",1,2013-06-04,73.04,81.14,0,1009.8
"11078",2,2013-06-04,71.06,81,5.7539,1010.2
"11079",3,2013-06-04,71.96,78.57,3.45234,1009.7
"11080",1,2013-06-04 01:00:00,73.04,78.65,0,1010.1
"11081",2,2013-06-04 01:00:00,71.06,81,4.60312,1010.3
"11082",3,2013-06-04 01:00:00,71.96,73.3,0,1009.9
"11083",1,2013-06-04 02:00:00,73.4,78.19,5.7539,NA
"11084",2,2013-06-04 02:00:00,71.06,81,3.45234,1010.9
"11085",3,2013-06-04 02:00:00,73.04,57.2,9.20624,1010.5
"11086",1,2013-06-04 03:00:00,73.4,60.67,13.80936,NA
"11087",2,2013-06-04 03:00:00,71.06,65.67,11.5078,1011.1
"11088",3,2013-06-04 03:00:00,71.06,52.95,8.05546,1011
"11089",1,2013-06-04 04:00:00,69.98,42.29,13.80936,1011.9
"11090",2,2013-06-04 04:00:00,69.98,45.57,14.96014,1011.6
"11091",3,2013-06-04 04:00:00,69.98,43.75,11.5078,1011.6
"11092",1,2013-06-04 05:00:00,66.92,35.87,12.65858,1012.9
"11093",2,2013-06-04 05:00:00,69.08,43.61,14.96014,1012.5
"11094",3,2013-06-04 05:00:00,68,45.26,10.35702,1012.5
"11095",1,2013-06-04 06:00:00,64.94,44.78,12.65858,1013.1
"11096",2,2013-06-04 06:00:00,66.02,43.13,12.65858,1012.8
"11097",3,2013-06-04 06:00:00,66.02,41.67,11.5078,1012.8
"11098",1,2013-06-04 07:00:00,62.96,50.03,14.96014,1013.7
"11099",2,2013-06-04 07:00:00,64.04,46.22,20.71404,1013.2
"11100",3,2013-06-04 07:00:00,64.04,46.22,12.65858,1013.1
"11101",1,2013-06-04 08:00:00,60.98,51.48,13.80936,1013.9
"11102",2,2013-06-04 08:00:00,62.96,44.47,16.11092,1013.5
"11103",3,2013-06-04 08:00:00,62.06,44.02,11.5078,1013.3
"11104",1,2013-06-04 09:00:00,59,53.36,12.65858,1014.3
"11105",2,2013-06-04 09:00:00,60.08,45.6,14.96014,1014
"11106",3,2013-06-04 09:00:00,60.98,47.7,10.35702,1013.9
"11107",1,2013-06-04 10:00:00,57.92,55.47,12.65858,1015
"11108",2,2013-06-04 10:00:00,59,49.08,18.41248,1014.7
"11109",3,2013-06-04 10:00:00,59,51.18,16.11092,1014.6
"11110",1,2013-06-04 11:00:00,59,53.36,13.80936,1015.8
"11111",2,2013-06-04 11:00:00,60.08,45.6,13.80936,1015.6
"11112",3,2013-06-04 11:00:00,59,51.18,10.35702,1015.3
"11113",1,2013-06-04 12:00:00,60.98,51.48,14.96014,1016.2
"11114",2,2013-06-04 12:00:00,60.98,45.74,20.71404,1016
"11115",3,2013-06-04 12:00:00,60.08,47.22,16.11092,1015.8
"11116",1,2013-06-04 13:00:00,62.96,46.37,17.2617,1016.7
"11117",2,2013-06-04 13:00:00,62.96,44.47,16.11092,1016.5
"11118",3,2013-06-04 13:00:00,60.98,47.7,14.96014,1016.1
"11119",1,2013-06-04 14:00:00,64.04,44.64,12.65858,1017.2
"11120",2,2013-06-04 14:00:00,64.94,43.26,13.80936,1017
"11121",3,2013-06-04 14:00:00,62.96,44.47,10.35702,1016.8
"11122",1,2013-06-04 15:00:00,66.02,44.95,11.5078,1017.3
"11123",2,2013-06-04 15:00:00,66.92,40.39,9.20624,1017.2
"11124",3,2013-06-04 15:00:00,64.04,42.82,9.20624,1016.9
"11125",1,2013-06-04 16:00:00,69.08,38.81,12.65858,1017.3
"11126",2,2013-06-04 16:00:00,68,37.32,12.65858,1017.4
"11127",3,2013-06-04 16:00:00,66.92,40.39,10.35702,1016.9
"11128",1,2013-06-04 17:00:00,71.96,32.6,14.96014,1017.1
"11129",2,2013-06-04 17:00:00,69.08,37.49,13.80936,1017.2
"11130",3,2013-06-04 17:00:00,69.08,35.96,13.80936,1016.8
"11131",1,2013-06-04 18:00:00,73.04,31.43,14.96014,1016.3
"11132",2,2013-06-04 18:00:00,71.06,33.61,10.35702,1016.6
"11133",3,2013-06-04 18:00:00,69.98,33.44,11.5078,1016.2
"11134",1,2013-06-04 19:00:00,75.02,30.66,11.5078,1016
"11135",2,2013-06-04 19:00:00,73.94,30.49,11.5078,1016.2
"11136",3,2013-06-04 19:00:00,73.04,31.43,17.2617,1015.8
"11137",1,2013-06-04 20:00:00,75.92,28.54,16.11092,1015.9
"11138",2,2013-06-04 20:00:00,73.94,28.24,13.80936,1016.1
"11139",3,2013-06-04 20:00:00,73.94,28.24,10.35702,1015.7
"11140",1,2013-06-04 21:00:00,77,28.71,6.90468,1015.7
"11141",2,2013-06-04 21:00:00,75.02,28.2,12.65858,1016.1
"11142",3,2013-06-04 21:00:00,75.02,28.2,9.20624,1015.6
"11143",1,2013-06-04 22:00:00,75.92,26.43,10.35702,1015.9
"11144",2,2013-06-04 22:00:00,69.98,45.57,11.5078,1015.9
"11145",3,2013-06-04 22:00:00,75.02,25.2,13.80936,1015.5
"11146",1,2013-06-04 23:00:00,75.92,26.43,14.96014,1016.2
"11147",2,2013-06-04 23:00:00,64.94,62.83,9.20624,1016.6
"11148",3,2013-06-04 23:00:00,75.02,26.1,9.20624,1015.9
"11149",1,2013-06-05,73.94,27.07,11.5078,1017.1
"11150",2,2013-06-05,64.04,64.84,9.20624,1017.2
"11151",3,2013-06-05,73.04,30.14,11.5078,1016.7
"11152",1,2013-06-05 01:00:00,71.96,28.94,8.05546,1017.7
"11153",2,2013-06-05 01:00:00,62.06,69.51,4.60312,1017.8
"11154",3,2013-06-05 01:00:00,71.96,31.26,12.65858,1017.4
"11155",1,2013-06-05 02:00:00,69.98,33.44,8.05546,1018.8
"11156",2,2013-06-05 02:00:00,69.98,30.95,12.65858,1019
"11157",3,2013-06-05 02:00:00,71.06,33.61,11.5078,1018.7
"11158",1,2013-06-05 03:00:00,68,35.79,8.05546,1019.3
"11159",2,2013-06-05 03:00:00,68,30.64,11.5078,1019.3
"11160",3,2013-06-05 03:00:00,69.08,33.3,11.5078,1019
"11161",1,2013-06-05 04:00:00,66.92,33.19,12.65858,1019.6
"11162",2,2013-06-05 04:00:00,66.92,29.39,16.11092,1019.6
"11163",3,2013-06-05 04:00:00,66.92,33.19,13.80936,1019.3
"11164",1,2013-06-05 05:00:00,64.94,35.55,10.35702,1019.5
"11165",2,2013-06-05 05:00:00,64.94,32.87,9.20624,1019.8
"11166",3,2013-06-05 05:00:00,66.02,37,11.5078,1019.5
"11167",1,2013-06-05 06:00:00,62.96,38.1,12.65858,1019.7
"11168",2,2013-06-05 06:00:00,62.06,39.33,9.20624,1019.9
"11169",3,2013-06-05 06:00:00,64.04,36.68,3.45234,1019.5
"11170",1,2013-06-05 07:00:00,59,47.39,6.90468,1019.9
"11171",2,2013-06-05 07:00:00,59,47.39,6.90468,1020
"11172",3,2013-06-05 07:00:00,62.06,49.55,5.7539,1019.6
"11173",1,2013-06-05 08:00:00,57.02,52.7,6.90468,1020.2
"11174",2,2013-06-05 08:00:00,59,45.43,6.90468,1020.4
"11175",3,2013-06-05 08:00:00,62.06,39.33,3.45234,1020.1
"11176",1,2013-06-05 09:00:00,55.04,56.62,5.7539,1020.4
"11177",2,2013-06-05 09:00:00,57.92,49.26,5.7539,1020.5
"11178",3,2013-06-05 09:00:00,60.08,47.22,5.7539,1020.3
"11179",1,2013-06-05 10:00:00,55.04,59.04,5.7539,1021.2
"11180",2,2013-06-05 10:00:00,57.02,52.7,8.05546,1021.3
"11181",3,2013-06-05 10:00:00,59,51.18,0,1021
"11182",1,2013-06-05 11:00:00,59,53.36,8.05546,1022
"11183",2,2013-06-05 11:00:00,60.98,51.48,8.05546,1022.2
"11184",3,2013-06-05 11:00:00,60.98,45.74,6.90468,1021.9
"11185",1,2013-06-05 12:00:00,62.06,51.64,8.05546,1022.6
"11186",2,2013-06-05 12:00:00,62.96,50.03,8.05546,1022.8
"11187",3,2013-06-05 12:00:00,62.06,47.86,5.7539,1022.6
"11188",1,2013-06-05 13:00:00,64.94,50.32,5.7539,1022.8
"11189",2,2013-06-05 13:00:00,66.02,46.52,10.35702,1023
"11190",3,2013-06-05 13:00:00,62.96,48,6.90468,1022.8
"11191",1,2013-06-05 14:00:00,68,43.44,5.7539,1022.9
"11192",2,2013-06-05 14:00:00,68,41.98,11.5078,1023.2
"11193",3,2013-06-05 14:00:00,64.94,50.32,4.60312,1022.9
"11194",1,2013-06-05 15:00:00,69.08,40.45,9.20624,1022.7
"11195",2,2013-06-05 15:00:00,69.08,40.45,9.20624,1023.1
"11196",3,2013-06-05 15:00:00,68,46.83,6.90468,1022.7
"11197",1,2013-06-05 16:00:00,71.06,36.28,9.20624,1022.2
"11198",2,2013-06-05 16:00:00,69.98,34.87,11.5078,1022.7
"11199",3,2013-06-05 16:00:00,68,48.77,9.20624,1022
"11200",1,2013-06-05 17:00:00,69.98,36.36,11.5078,1021.8
"11201",2,2013-06-05 17:00:00,69.08,34.48,13.80936,1022.3
"11202",3,2013-06-05 17:00:00,71.06,43.92,9.20624,1021.5
"11203",1,2013-06-05 18:00:00,71.06,33.61,9.20624,1021.4
"11204",2,2013-06-05 18:00:00,69.98,33.44,13.80936,1021.8
"11205",3,2013-06-05 18:00:00,71.96,35.19,10.35702,1021
"11206",1,2013-06-05 19:00:00,69.98,33.44,13.80936,1020.8
"11207",2,2013-06-05 19:00:00,69.98,33.44,13.80936,1021.5
"11208",3,2013-06-05 19:00:00,71.96,32.6,8.05546,1020.4
"11209",1,2013-06-05 20:00:00,69.98,32.29,10.35702,1020.8
"11210",2,2013-06-05 20:00:00,69.08,33.3,16.11092,1021.1
"11211",3,2013-06-05 20:00:00,71.96,32.6,9.20624,1020.2
"11212",1,2013-06-05 21:00:00,69.08,37.49,8.05546,1020.9
"11213",2,2013-06-05 21:00:00,69.08,35.96,12.65858,1021.5
"11214",3,2013-06-05 21:00:00,71.96,31.26,11.5078,1020.6
"11215",1,2013-06-05 22:00:00,69.08,38.81,9.20624,1020.7
"11216",2,2013-06-05 22:00:00,66.92,41.81,12.65858,1021.2
"11217",3,2013-06-05 22:00:00,71.06,32.23,11.5078,1020.5
"11218",1,2013-06-05 23:00:00,69.08,43.61,5.7539,1020.3
"11219",2,2013-06-05 23:00:00,66.02,48.47,10.35702,1021.2
"11220",3,2013-06-05 23:00:00,69.08,35.96,8.05546,1020.5
"11221",1,2013-06-06,66.02,50.14,8.05546,1020.2
"11222",2,2013-06-06,62.96,62.58,8.05546,1020.9
"11223",3,2013-06-06,68,38.91,6.90468,1020.3
"11224",1,2013-06-06 01:00:00,62.96,67.34,9.20624,1020.5
"11225",2,2013-06-06 01:00:00,60.98,75.14,5.7539,1021.1
"11226",3,2013-06-06 01:00:00,66.02,48.47,5.7539,1020.3
"11227",1,2013-06-06 02:00:00,62.06,77.75,4.60312,1020.9
"11228",2,2013-06-06 02:00:00,59,83.34,0,1021.5
"11229",3,2013-06-06 02:00:00,62.96,65.14,8.05546,1020.7
"11230",1,2013-06-06 03:00:00,60.98,83.47,0,1021.1
"11231",2,2013-06-06 03:00:00,59,86.69,4.60312,1021.3
"11232",3,2013-06-06 03:00:00,62.96,67.34,5.7539,1020.9
"11233",1,2013-06-06 04:00:00,60.98,86.79,5.7539,1020.8
"11234",2,2013-06-06 04:00:00,59,89.57,5.7539,1021.2
"11235",3,2013-06-06 04:00:00,62.06,74.75,4.60312,1020.6
"11236",1,2013-06-06 05:00:00,60.98,86.79,3.45234,1020.5
"11237",2,2013-06-06 05:00:00,59,87.83,4.60312,NA
"11238",3,2013-06-06 05:00:00,62.06,77.75,4.60312,1020.6
"11239",1,2013-06-06 06:00:00,60.98,89.65,3.45234,1020.2
"11240",2,2013-06-06 06:00:00,57.92,93.1,3.45234,1020.6
"11241",3,2013-06-06 06:00:00,60.8,82.37,4.60312,NA
"11242",1,2013-06-06 07:00:00,60.08,89.61,4.60312,1020.8
"11243",2,2013-06-06 07:00:00,59,93.74,5.7539,NA
"11244",3,2013-06-06 07:00:00,60.98,83.47,4.60312,1020.6
"11245",1,2013-06-06 08:00:00,60.08,86.18,0,1020.4
"11246",2,2013-06-06 08:00:00,60.8,87.92,4.60312,NA
"11247",3,2013-06-06 08:00:00,60.8,82.37,3.45234,NA
"11248",1,2013-06-06 09:00:00,60.8,82.37,3.45234,NA
"11249",2,2013-06-06 09:00:00,59,89.57,0,1021
"11250",3,2013-06-06 09:00:00,60.8,82.37,3.45234,NA
"11251",1,2013-06-06 10:00:00,60.08,86.18,3.45234,1020.2
"11252",2,2013-06-06 10:00:00,60.8,82.37,0,NA
"11253",3,2013-06-06 10:00:00,60.08,83.41,5.7539,1020.1
"11254",1,2013-06-06 11:00:00,60.98,83.47,4.60312,1020.3
"11255",2,2013-06-06 11:00:00,59,87.83,6.90468,NA
"11256",3,2013-06-06 11:00:00,60.8,82.37,6.90468,NA
"11257",1,2013-06-06 12:00:00,62.6,77.29,5.7539,NA
"11258",2,2013-06-06 12:00:00,60.8,87.92,4.60312,NA
"11259",3,2013-06-06 12:00:00,60.8,82.37,6.90468,NA
"11260",1,2013-06-06 13:00:00,62.6,77.29,4.60312,NA
"11261",2,2013-06-06 13:00:00,62.6,82.5,4.60312,NA
"11262",3,2013-06-06 13:00:00,64.94,65.37,4.60312,1020.3
"11263",1,2013-06-06 14:00:00,66.92,67.79,4.60312,1020
"11264",2,2013-06-06 14:00:00,66.92,67.79,10.35702,1020.6
"11265",3,2013-06-06 14:00:00,69.08,54.45,10.35702,1019.9
"11266",1,2013-06-06 15:00:00,66.92,65.61,11.5078,1019.7
"11267",2,2013-06-06 15:00:00,68,60.77,13.80936,1020.7
"11268",3,2013-06-06 15:00:00,71.06,47.29,13.80936,1019.8
"11269",1,2013-06-06 16:00:00,69.08,50.6,10.35702,1019.8
"11270",2,2013-06-06 16:00:00,69.08,54.45,13.80936,1020.4
"11271",3,2013-06-06 16:00:00,69.98,42.29,14.96014,1019.6
"11272",1,2013-06-06 17:00:00,69.08,45.12,12.65858,1019.1
"11273",2,2013-06-06 17:00:00,69.08,45.12,13.80936,1019.8
"11274",3,2013-06-06 17:00:00,71.06,37.81,13.80936,1019.1
"11275",1,2013-06-06 18:00:00,69.98,54.94,12.65858,1018.9
"11276",2,2013-06-06 18:00:00,69.08,41.86,14.96014,1019.6
"11277",3,2013-06-06 18:00:00,71.06,36.28,12.65858,1018.9
"11278",1,2013-06-06 19:00:00,68,63.21,12.65858,1018.6
"11279",2,2013-06-06 19:00:00,66.92,65.61,17.2617,1019.3
"11280",3,2013-06-06 19:00:00,69.98,45.57,11.5078,1018.8
"11281",1,2013-06-06 20:00:00,66.92,72.81,9.20624,1018.3
"11282",2,2013-06-06 20:00:00,66.02,72.72,16.11092,1018.7
"11283",3,2013-06-06 20:00:00,69.08,52.67,14.96014,1018.3
"11284",1,2013-06-06 21:00:00,66.02,75.12,10.35702,1018.1
"11285",2,2013-06-06 21:00:00,64.94,77.99,13.80936,1018.4
"11286",3,2013-06-06 21:00:00,68,63.21,13.80936,1018
"11287",1,2013-06-06 22:00:00,66.02,75.12,10.35702,1017.3
"11288",2,2013-06-06 22:00:00,64.04,80.49,16.11092,1018
"11289",3,2013-06-06 22:00:00,68,63.21,10.35702,1017.6
"11290",1,2013-06-06 23:00:00,64.94,81.07,12.65858,1017.4
"11291",2,2013-06-06 23:00:00,62.96,83.6,14.96014,1018
"11292",3,2013-06-06 23:00:00,66.92,70.49,11.5078,1017.5
"11293",1,2013-06-07,64.94,81.07,9.20624,1017.4
"11294",2,2013-06-07,62.96,83.6,11.5078,1017.7
"11295",3,2013-06-07,66.02,72.72,13.80936,1017.3
"11296",1,2013-06-07 01:00:00,64.04,83.66,10.35702,1017
"11297",2,2013-06-07 01:00:00,62.96,83.6,12.65858,1017.7
"11298",3,2013-06-07 01:00:00,64.94,75.51,12.65858,1017.2
"11299",1,2013-06-07 02:00:00,62.96,86.9,5.7539,1017.4
"11300",2,2013-06-07 02:00:00,62.06,86.29,10.35702,1017.5
"11301",3,2013-06-07 02:00:00,64.04,77.92,10.35702,1017.1
"11302",1,2013-06-07 03:00:00,62.06,89.7,8.05546,1016.9
"11303",2,2013-06-07 03:00:00,62.06,89.7,10.35702,1017.7
"11304",3,2013-06-07 03:00:00,62.96,83.6,6.90468,1017.4
"11305",1,2013-06-07 04:00:00,62.06,93.22,4.60312,1016.4
"11306",2,2013-06-07 04:00:00,62.6,88,10.35702,NA
"11307",3,2013-06-07 04:00:00,62.06,86.29,10.35702,1016.5
"11308",1,2013-06-07 05:00:00,62.06,89.7,8.05546,1015.6
"11309",2,2013-06-07 05:00:00,62.06,86.29,8.05546,1016.2
"11310",3,2013-06-07 05:00:00,62.06,86.29,9.20624,1015.7
"11311",1,2013-06-07 06:00:00,62.06,89.7,3.45234,1015
"11312",2,2013-06-07 06:00:00,60.98,89.65,9.20624,1015.4
"11313",3,2013-06-07 06:00:00,62.06,86.29,4.60312,1015.1
"11314",1,2013-06-07 07:00:00,62.6,93.83,4.60312,NA
"11315",2,2013-06-07 07:00:00,60.8,93.79,12.65858,NA
"11316",3,2013-06-07 07:00:00,60.8,87.92,8.05546,NA
"11317",1,2013-06-07 08:00:00,62.6,93.83,5.7539,NA
"11318",2,2013-06-07 08:00:00,60.98,93.19,12.65858,1014.4
"11319",3,2013-06-07 08:00:00,60.8,87.92,5.7539,NA
"11320",1,2013-06-07 09:00:00,62.6,93.83,5.7539,NA
"11321",2,2013-06-07 09:00:00,60.08,96.22,11.5078,1014.1
"11322",3,2013-06-07 09:00:00,62.06,89.7,9.20624,1013.6
"11323",1,2013-06-07 10:00:00,62.6,93.83,9.20624,NA
"11324",2,2013-06-07 10:00:00,60.8,93.79,12.65858,NA
"11325",3,2013-06-07 10:00:00,62.6,88,12.65858,NA
"11326",1,2013-06-07 11:00:00,62.06,96.25,8.05546,1013.1
"11327",2,2013-06-07 11:00:00,60.98,93.19,14.96014,1013.5
"11328",3,2013-06-07 11:00:00,60.98,93.19,9.20624,1013.2
"11329",1,2013-06-07 12:00:00,62.96,93.25,8.05546,1012.5
"11330",2,2013-06-07 12:00:00,60.98,93.19,18.41248,1013
"11331",3,2013-06-07 12:00:00,62.6,88,10.35702,NA
"11332",1,2013-06-07 13:00:00,62.96,93.25,8.05546,1012.5
"11333",2,2013-06-07 13:00:00,60.98,96.85,13.80936,1012.7
"11334",3,2013-06-07 13:00:00,62.6,93.83,10.35702,NA
"11335",1,2013-06-07 14:00:00,62.6,93.83,8.05546,NA
"11336",2,2013-06-07 14:00:00,60.8,100,14.96014,NA
"11337",3,2013-06-07 14:00:00,62.6,93.83,8.05546,NA
"11338",1,2013-06-07 15:00:00,62.96,93.25,13.80936,1011.5
"11339",2,2013-06-07 15:00:00,62.06,93.22,17.2617,1012
"11340",3,2013-06-07 15:00:00,62.6,93.83,12.65858,NA
"11341",1,2013-06-07 16:00:00,62.6,100,10.35702,NA
"11342",2,2013-06-07 16:00:00,62.06,93.22,19.56326,1011.9
"11343",3,2013-06-07 16:00:00,64.94,84.26,16.11092,1011.7
"11344",1,2013-06-07 17:00:00,64.4,93.88,12.65858,NA
"11345",2,2013-06-07 17:00:00,62.06,93.22,11.5078,1011.6
"11346",3,2013-06-07 17:00:00,64.4,88.09,11.5078,NA
"11347",1,2013-06-07 18:00:00,64.04,93.28,10.35702,1010.3
"11348",2,2013-06-07 18:00:00,62.06,96.25,10.35702,1010.9
"11349",3,2013-06-07 18:00:00,62.6,93.83,9.20624,NA
"11350",1,2013-06-07 19:00:00,64.04,96.28,8.05546,1009.6
"11351",2,2013-06-07 19:00:00,64.04,93.28,9.20624,1010.2
"11352",3,2013-06-07 19:00:00,60.98,93.19,16.11092,1010.2
"11353",1,2013-06-07 20:00:00,64.04,96.28,8.05546,1008.6
"11354",2,2013-06-07 20:00:00,64.04,96.28,9.20624,1009.1
"11355",3,2013-06-07 20:00:00,60.8,87.92,16.11092,NA
"11356",1,2013-06-07 21:00:00,62.96,93.25,14.96014,1007.2
"11357",2,2013-06-07 21:00:00,62.96,96.88,12.65858,1007.7
"11358",3,2013-06-07 21:00:00,60.8,87.92,23.0156,NA
"11359",1,2013-06-07 22:00:00,62.6,93.83,16.11092,NA
"11360",2,2013-06-07 22:00:00,62.6,100,14.96014,NA
"11361",3,2013-06-07 22:00:00,60.8,87.92,25.31716,NA
"11362",1,2013-06-07 23:00:00,60.8,100,13.80936,NA
"11363",2,2013-06-07 23:00:00,60.98,96.85,14.96014,1006
"11364",3,2013-06-07 23:00:00,60.08,89.61,21.86482,1006.9
"11365",1,2013-06-08,60.8,93.79,17.2617,NA
"11366",2,2013-06-08,60.8,93.79,16.11092,NA
"11367",3,2013-06-08,60.8,87.92,24.16638,NA
"11368",1,2013-06-08 01:00:00,60.98,96.85,17.2617,1005.2
"11369",2,2013-06-08 01:00:00,60.8,87.92,11.5078,NA
"11370",3,2013-06-08 01:00:00,60.8,87.92,21.86482,NA
"11371",1,2013-06-08 02:00:00,62.6,93.83,16.11092,NA
"11372",2,2013-06-08 02:00:00,60.8,93.79,13.80936,NA
"11373",3,2013-06-08 02:00:00,62.6,82.5,23.0156,NA
"11374",1,2013-06-08 03:00:00,62.6,93.83,17.2617,NA
"11375",2,2013-06-08 03:00:00,60.98,96.85,10.35702,1004.2
"11376",3,2013-06-08 03:00:00,60.8,87.92,20.71404,NA
"11377",1,2013-06-08 04:00:00,62.06,93.22,19.56326,1002.8
"11378",2,2013-06-08 04:00:00,60.8,100,12.65858,NA
"11379",3,2013-06-08 04:00:00,60.08,92.56,19.56326,1003.4
"11380",1,2013-06-08 05:00:00,60.08,100,17.2617,1002.2
"11381",2,2013-06-08 05:00:00,60.08,96.22,18.41248,1002
"11382",3,2013-06-08 05:00:00,60.8,87.92,20.71404,NA
"11383",1,2013-06-08 06:00:00,59,96.2,17.2617,1001.7
"11384",2,2013-06-08 06:00:00,59,96.2,18.41248,1001.3
"11385",3,2013-06-08 06:00:00,59,93.13,14.96014,1001.7
"11386",1,2013-06-08 07:00:00,59,93.13,14.96014,1001.7
"11387",2,2013-06-08 07:00:00,59,93.74,17.2617,NA
"11388",3,2013-06-08 07:00:00,57.2,93.69,11.5078,NA
"11389",1,2013-06-08 08:00:00,59,93.74,16.11092,NA
"11390",2,2013-06-08 08:00:00,57.2,100,16.11092,NA
"11391",3,2013-06-08 08:00:00,59,86.69,16.11092,1002.1
"11392",1,2013-06-08 09:00:00,59,87.83,19.56326,NA
"11393",2,2013-06-08 09:00:00,57.02,96.17,20.71404,1004
"11394",3,2013-06-08 09:00:00,57.2,93.69,16.11092,NA
"11395",1,2013-06-08 10:00:00,59,86.69,8.05546,1006.3
"11396",2,2013-06-08 10:00:00,57.2,93.69,16.11092,NA
"11397",3,2013-06-08 10:00:00,59,82.25,13.80936,NA
"11398",1,2013-06-08 11:00:00,60.8,82.37,10.35702,NA
"11399",2,2013-06-08 11:00:00,57.2,93.69,11.5078,NA
"11400",3,2013-06-08 11:00:00,60.8,77.14,12.65858,NA
"11401",1,2013-06-08 12:00:00,62.06,86.29,5.7539,1009.4
"11402",2,2013-06-08 12:00:00,60.8,82.37,11.5078,NA
"11403",3,2013-06-08 12:00:00,60.8,77.14,9.20624,NA
"11404",1,2013-06-08 13:00:00,66.02,83.79,6.90468,1010.3
"11405",2,2013-06-08 13:00:00,64.04,77.92,8.05546,1010.7
"11406",3,2013-06-08 13:00:00,64.4,72.56,9.20624,NA
"11407",1,2013-06-08 14:00:00,71.06,70.47,12.65858,1010.7
"11408",2,2013-06-08 14:00:00,66.92,78.66,8.05546,1011.2
"11409",3,2013-06-08 14:00:00,66.2,72.74,5.7539,NA
"11410",1,2013-06-08 15:00:00,73.4,64.69,10.35702,NA
"11411",2,2013-06-08 15:00:00,71.06,70.47,10.35702,1012
"11412",3,2013-06-08 15:00:00,71.06,63.18,8.05546,1011.4
"11413",1,2013-06-08 16:00:00,75.02,61.66,9.20624,1012.1
"11414",2,2013-06-08 16:00:00,71.6,68.75,9.20624,NA
"11415",3,2013-06-08 16:00:00,73.4,56.88,8.05546,NA
"11416",1,2013-06-08 17:00:00,77,57.73,9.20624,1012.5
"11417",2,2013-06-08 17:00:00,73.94,66.43,16.11092,1013
"11418",3,2013-06-08 17:00:00,75.92,55.77,9.20624,1012.2
"11419",1,2013-06-08 18:00:00,77,59.98,8.05546,1012.5
"11420",2,2013-06-08 18:00:00,73.94,66.43,18.41248,1013.1
"11421",3,2013-06-08 18:00:00,77,53.8,8.05546,1012.4
"11422",1,2013-06-08 19:00:00,75.02,64.07,12.65858,1012.7
"11423",2,2013-06-08 19:00:00,73.04,68.47,14.96014,1012.9
"11424",3,2013-06-08 19:00:00,77,51.76,9.20624,1012.3
"11425",1,2013-06-08 20:00:00,75.92,62.17,10.35702,1012.6
"11426",2,2013-06-08 20:00:00,73.94,66.43,14.96014,1013.3
"11427",3,2013-06-08 20:00:00,75.92,55.77,9.20624,1012.7
"11428",1,2013-06-08 21:00:00,75.92,62.17,12.65858,1013.4
"11429",2,2013-06-08 21:00:00,73.94,66.43,12.65858,1013.6
"11430",3,2013-06-08 21:00:00,75.92,55.77,8.05546,1013.1
"11431",1,2013-06-08 22:00:00,77,57.73,8.05546,1013.9
"11432",2,2013-06-08 22:00:00,71.96,73.3,5.7539,1014.2
"11433",3,2013-06-08 22:00:00,75.92,55.77,9.20624,1013.8
"11434",1,2013-06-08 23:00:00,77,59.98,9.20624,1014.4
