artist.hotness,artist.name,duration,latitude,location,longitude,loudness,release.id,release.name,similar,song.hotness,tempo,genre,time_signature,song.title,year
0.496071347,Tech N9ne,275,37.15735675,"BAKERSFIELD, California",-63.93335787,-6.696,54436,Alpha Dog,ARG49YD1187B999378,0.706000517,177.942,gangster rap,4,Caribou Lou,2006
0.409248013,Mustafa Sandal / GA1/4lcan,239,37.15735675,Not available,-63.93335787,-5.254,309240,Seven,AREZHYV1187FB3FDC7,0.445454526,50.499,eurodance,1,Aya Benzer 2003 (Moonlight),0
0.407898467,Kristine W.,235,46.23518,"Pasco, WA",-119.09456,-4.499,776030,Save My Soul,ARGS0HM1187FB37611,0.246950841,129.976,progressive house,4,Save My Soul (Cypher UK Radio Edit),2004
0.454714841,Cracker,197,37.15735675,Richmond VA,-63.93335787,-8.749,277481,Gentleman's Blues,AR4ZXOB1187FB40AA9,0.427446572,107.848,roots rock,4,My Life Is Totally Boring Without You,1998
0.461517205,Al Di Meola,257,40.7174,"Jersey City, NJ",-74.04323,-16.945,419331,Scenario,ARFACVS1187B98C226,0.360370583,110.096,latin jazz,4,Calliope,1983
0.463900095,SNAP!,294,51.16418,Germany,10.45415,-13.615,413550,Attack - The Remixes Part 2,AR6LYGU1187FB57966,0,131.977,pop rap,4,Do You See The Light (Deep Ethno Mix),1996
0.531436737,Juelz Santana / Freekey Zeekey / Monique Garnett,80,37.15735675,"New York, NY [Harlem]",-63.93335787,-19.771,26342,From Me To U,ARFPPHD11F50C5122F,0.38293509,196.482,rap,3,Dipset (Santana's Town) (Skit),2003
0.39846996,Chris Clark,226,34.05349,"Los Angeles, CA",-118.24532,-7.551,532311,Empty The Bones Of You,ARYPTWE1187FB49D64,0.60164471,102.093,motown,3,Gavel Obliterated,0
0.358435364,LeA3n Gieco,302,37.15735675,Not available,-63.93335787,-7.657,150143,Argentina Quiere Cantar,ARV4TAT1187FB3BDE8,0.212045406,163.773,folk rock,4,Buenos Aires (De Tus Amores),2002
0.355625946,Harald Kloser / Thomas Wander / Thomas Schobel,163,37.15735675,Not available,-63.93335787,-29.054,386281,10_000 BC,ARU52PB1187FB58E46,0.460541281,119.787,big beat,4,Opening,0
0.326008873,Singing Melody,236,37.15735675,Not available,-63.93335787,-6.513,135226,Expression,ARCQ6GG1187B9A39DB,0,162.389,dancehall,4,Lived My Life,0
0.420570307,Los Chichos,213,37.15735675,Not available,-63.93335787,-6.159,223784,Todo Chichos,ARW9DSD1187B9A0345,0.266955186,100.232,flamenco,4,Porque Nos Queremos,1987
0.415441656,ARRESTED DEVELOPMENT,218,33.74831,"Atlanta, GA",-84.39111,-6.25,520249,Since the Last Time,AR4WHYC1187B9896E7,0.609043943,177.886,hip hop,4,Since The Last Time,2006
0.446445662,Markscheider Kunst,223,37.15735675,Not available,-63.93335787,-7.381,805762,Utopia,ARZ1SP51187FB3DCBE,0.239629098,140.033,ska punk,4,Grustnaja,0
0.371786734,Tom Cochrane,204,56.85147,"Lynn Lake, Manitoba, Canada",-101.04893,-11.938,159678,Images Of Christmas,ARYVGP31187B9A531A,0,80.63,heartland rock,4,Christmas All The Time (Acoustic),0
0.502974636,Steel Pulse,262,37.15735675,"Birmingham, England",-63.93335787,-6.53,601830,Rage and Fury,ARMDWND1187B9AEBE2,0.319565987,156.084,roots reggae,4,Role Model,1997
0.439024561,Nicole C. Mullen,268,37.15735675,Not available,-63.93335787,-4.714,367883,6 PICKS: Essential Radio Hits EP,ARCQGTE1187B98F814,0,124.228,contemporary_christian_music,4,Forever You Reign (Album),0
0.282491646,Orquestra,88,37.15735675,"Rio de Janeiro, Brazil",-63.93335787,-13.767,262849,"Trilha Sonora Do Filme ""Garota De Ipanema",ARGVY1Q1187FB574F7,0.456858867,104.752,orchestra,4,Tema Da DesilusAPSo (Garota De Ipanema),1967
0.383677983,Fiona,228,40.71455,"New York, NY",-74.00712,-6.18,703840,Sweet Love Vol.5,ARAK9H51187B98DA9F,0.236673252,66.201,chinese music,3,As We Lay,0
0.387911599,HA-ASH,254,30.9742,Lousiana,-91.52382,-5.548,514551,Mundos Opuestos,ARKKWTD12086C16221,0.576399981,136.945,pop rock,4,Amor a Medias,2005
0.424953084,William Orbit,200,37.15735675,Not available,-63.93335787,-21.82,768978,Pieces In A Modern Style,AR52BRU1187FB4CEF1,0.504034341,131.281,progressive house,4,Cavalleria Rusticana,2000
0.412610819,Maurane,172,50.82056,"Ixelles, Belgium",4.37967,-8.403,150802,Differente,AR0CARF1187FB47F54,0,130.993,chanson,5,Manies Manigances,1995
0.364914035,The Vaughan Brothers,223,37.15735675,Not available,-63.93335787,-13.324,282026,Family Style,ART3O5Z1187B9AB043,0.654276263,141.602,blues-rock,4,Hillbillies From Outerspace,1990
0.519965479,Thrice,170,37.15735675,"Orange, CA",-63.93335787,-5.176,628265,The Illusion of Safety,AR46HAH1187FB5349D,0.735346457,114.179,post-hardcore,1,Betrayal Is A Symptom,2002
0.370346773,Nikki Fletcher / Tim Hughes / Various Artists,219,49.38426,CANADA - Ontario,-84.75627,-6.493,645240,Lifting High,ARFIWPR1187FB555DC,0.265861049,163.987,modern rock,4,Catch Me,0
0.633339909,Bob Dylan,258,37.15735675,"Duluth, MN",-63.93335787,-13.776,285737,Desire/Blood On The Tracks/Street Legal,AR2UE9U1187B9AD9DA,0.702551585,136.842,blues-rock,1,Simple Twist Of Fate,1975
0.449052575,Small Faces,122,37.15735675,Not available,-63.93335787,-7.124,25051,From The Beginning,ARQNR1G1187B9AE88F,0.589207726,116.664,rock 'n roll,4,My Mind's Eye,1966
0.379761784,Ann Hampton Callaway,213,37.15735675,Not available,-63.93335787,-18.854,619860,After Ours,ARJY2XG1187FB3D6E6,0,98.501,vocal jazz,7,Fallin in Love Again,0
0.539644312,Busta Rhymes,210,37.15735675,"East Flatbush, Brooklyn, NY",-63.93335787,-8.975,513035,Anarchy,AROYELE12454A43342,0.447135796,90.032,hip hop,4,We Put It Down For Y'all (Explicit LP Version),2000
0.333384571,Dj Kun,220,37.15735675,Not available,-63.93335787,-8.522,33089,Funky Wacho,ARZPSGI1187B9994D3,0.270775999,199.955,chill-out,4,Spaniolandia,0
0.507115549,M83,1072,43.58015,"Antibes, France",7.12123,-6.1,27450,M83,ARGCQH71187B9B6921,0.699426728,90.264,shoegaze,4,I'm Happy She Said,2001
0.299624038,Kooii,391,-19.93272,AUSTRALIA - Queensland,145.77406,-10.775,466544,Beads on a String,ARTG9TP1187B99D25B,0.319565987,112.93,latin jazz,4,Here_ Swing_ Sing,2005
0.249127455,Rene Touzet,199,37.15735675,Not available,-63.93335787,-16.034,86249,The Best Of Rene Touzet (His Piano and  Orchestra),AR8JH571187B99A2A7,0,111.493,exotica,4,Delirio,0
0.553566172,Amorphis,285,37.15735675,Not available,-63.93335787,-5.067,264962,Am Universum,AR6W6KQ1187B9AAA53,0.71589479600000006,108.039,progressive metal,4,Crimson Wave,2001
0.412240601,Lost Boyz,250,37.15735675,"South Jamaica, Queens",-63.93335787,-11.657,14592,Love_ Peace & Nappiness,ARE352A1187FB40607,0.405115722,98.431,gangster rap,4,What's Wrong,1997
0.459809423,Epitaph,488,37.15735675,"adega, Taiwan",-63.93335787,-6.183,90515,The 21 Century Tour,ARPGWG91187B9AEAAC,0.266955186,141.192,kraut rock,4,Outside The Law,0
0.336141578,Shanadoo,201,35.67048,Tokyo,139.74092,-4.594,125738,Welcome To Tokyo,AR5PQ5D1187FB3CB36,0.491311144,137.923,europop,4,Ninja Tattoo,2006
0.389535576,Moss,485,37.15735675,Not available,-63.93335787,-9.09,690991,Balance of Opposites,AR3XD8U1187FB3BB76,0,115.091,future jazz,5,Common Ground,0
0,Pietari Inkinen,345,37.15735675,Not available,-63.93335787,-27.284,694008,SIBELIUS_ J.: Night Ride and Sunrise / Belshazzar's Feast Suite / Kuolema (New Zealand Symphony_ Ink,AR3SC0Z1187B98C19F,0,61.78,hip hop,4,The Dryad_ Op. 45_ No. 1,0
0.441106359,Irma Thomas,205,30.43883,"Ponchatoula, LA",-90.44116,-14.526,393782,The Story Of My Life,ARXBG1X1187FB42A79,0.334706549,112.109,delta blues,3,Hold Me While I Cry,2001
0.460853145,Arkona,267,37.15735675,Not available,-63.93335787,-7.255,573496,Lepta,AR1UFKB1187B98D8BD,0.266955186,160.059,black metal,4,Chiornie Debri Voini (The Black Abyss of War),0
0.587869152,Jimi Hendrix,450,37.15735675,"Seattle, USA",-63.93335787,-8.239,763905,Valleys Of Neptune,AR42M291187B993047,0.693961617,146.77,blues-rock,1,Hear My Train A Comin',1989
0.377720338,Willy DeVille,228,40.71455,"New York, New York",-74.00712,-9.46,136291,Loup Garou,ARE9R6I1187B98EA09,0.355285536,141.999,blues-rock,4,Runnin' Through The Jungle - Shootin' The Blues,1996
0.524378988,Anti-Flag,172,37.15735675,"Pittsburgh, PA",-63.93335787,-5.829,468835,The People or The Gun,ARD2NDU1187B99B615,0.603860471,152.273,oi,4,On Independence Day,2009
0.342406391,Scott Wesley Brown,179,33.74831,Atlanta Georgia USA,-84.39111,-7.695,64434,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,ARUTS6Y1187FB5BDAB,0,170.064,modern rock,3,I Stand Here Forgiven,0
0.658924824,Paramore,244,35.92425,"Franklin, TN",-86.87093,-4.413,41405,Emergency,AR0WBBL1187FB4677D,0.848463885,167.971,pop punk,4,Emergency (Album Version),0
0.39903377,Generation X,300,37.15735675,Not available,-63.93335787,-5.341,26348,Valley Of The Dolls,ARDXOWS1187FB5BAEE,0.262479842,131.635,punk,4,English Dream (2002 Digital Remaster),0
0.529195922,Billy Bragg,174,37.15735675,"Barking, Essex, England",-63.93335787,-7.339,220705,Billy Bragg Vol.1,AR8HD0Q1187FB4F2DB,0.372530039,83.481,urban folk,4,Loving You Too Long,2006
0.31109705,Ivan Parker,176,37.15735675,Tennessee,-63.93335787,-16.498,342543,Faithful,ARQKMBY11C8A42B4AF,0,69.994,country gospel,3,No One Ever Cared For Me Like Jesus,0
0.315690277,DJ Harry,300,37.15735675,Not available,-63.93335787,-6.573,748788,Collision,AR20YMY1187B990B28,0,122.829,trip hop,4,Tragedy in Blue,2004
0.830356766,Chris Brown,197,37.15735675,"Fairfax, California",-63.93335787,-6.45,280176,Exclusive,ARAWOLW1187FB3AB70,0.587748265,89.966,r&b,4,Help Me,0
0.442765842,Loudon Wainwright III,152,35.91463,"Chapel Hill, NC",-79.05661,-12.464,557347,High Wide & Handsome - The Charlie Poole Project,ARYXGMM1187B9AC285,0.387026532,151.294,modern rock,1,Rowena,2009
0.34424658,Michael Card,235,37.15735675,Not available,-63.93335787,-6.276,74751,80's Ultimate Collection,ARGNZOL1187FB5CE7C,0.445454526,99.644,contemporary_christian_music,4,Scandalon,1985
0.314882184,20/20,207,37.15735675,Not available,-63.93335787,-8.458,590999,Interstate,ARL6APF1187B9AE81F,0,134.173,power pop,4,So Many Reasons,0
0.457981674,Sizzla,169,37.15735675,Not available,-63.93335787,-8.683,439771,Jah Protect,ARMPQIE1187FB3D4EB,0.33888672,189.263,dancehall,4,Care,2006
0.374557927,Willie Clayton,249,33.45081,"Indianola, MS",-90.645,-5.442,602029,Call Me Mr. C,ARRPCKN1187FB5BA2F,0.281209765,90.963,chicago soul,4,Scandalous (Soul and R&B),0
0.467071006,Death From Above 1979,345,-13.442,BA,-41.9952,-3.879,19905,Romantic Rights,ARKT6J61187FB4D324,0.454192988,91.879,indie rock,4,Romantic Rights (Jesper Dahlback Remix),2004
0.335691834,Ian Moore,151,37.27188,Seattle WA,-119.27023,-8.204,224690,Kids' Club - Family Songbook,ARVQMYF1187B993D3C,0.405115722,95.072,blues-rock,4,Itsy Bitsy Spider,0
0.288050285,Rita Chiarelli,261,37.15735675,Not available,-63.93335787,-15.268,238650,The Italian Sessions,AR4FQGW1187FB46C83,0,90.637,blues,1,Reginella,2006
0.482432243,The Clark Sisters,417,37.15735675,Not available,-63.93335787,-11.869,242052,The Definitive Gospel Collection,AR95QK71187B9B4DDF,0.276660657,144.215,contemporary_christian_music,3,Trust In Him (Remastered Version),0
0,089 Clique feat. Prophet,175,51.16418,GERMANY,10.45415,-10.444,393765,Darkside Of M-Town,ARQWHCE122988F20FD,0,105.13,dirty south rap,4,Visions Of Death,0
0.490079584,Helmet,212,40.71455,New York,-74.00712,-10.562,162827,Betty,ARKNGPL1187B9B90F0,0.733541056,141.165,rapcore,3,Street Crab,1994
0.333663204,Chris Eaton,289,37.27188,California,-119.27023,-12.958,40525,Wonderful World,ARPQ9MD1187FB3D29A,0.265861049,100.771,contemporary_christian_music,4,All Or Nothing,1995
0.43929204,Olga TaA+-on,254,37.15735675,Not available,-63.93335787,-5.764,129890,Sobrevivir,AR5KQSC1187B9B9C28,0,120.01,merengue,4,Ojos Negros,2002
0.360163491,Palito Ortega,157,37.15735675,Not available,-63.93335787,-7.264,509391,Inolvidables RCA - 20 Grandes Exitos,ARLGVYC1241B9C3F25,0.606491353,152.249,latin pop,4,CorazA3n Contento,2004
0.284232446,Sportsguitar,231,46.8132,Switzerland,8.22395,-7.054,420553,Happy Already,AR020PM1187FB3F357,0.215080319,142.192,pop rock,4,Fish,1998
0.328073305,True Believers,203,37.15735675,Not available,-63.93335787,-4.715,235400,In This Place,ARTJPA61187B9A7884,0,125.177,melodic hardcore,3,Stranger,0
0.819588282,Killers,219,37.15735675,Not available,-63.93335787,-4.294,222971,Murder One,ARVN9FZ1187FB393F1,0.425124658,128.951,rock,4,Children Of The Revolution,0
0.591744739,The Strokes,177,40.71455,NY,-74.00712,-3.994,268144,Room On Fire,ARKT6J61187FB4D324,0.745743388,93.315,indie rock,5,Meet Me In The Bathroom,2003
0.778673579,Alicia Keys,240,40.8079,"Harlem, New York",-73.9454,-9.736,662632,The Element Of Freedom,AR5DC8S1187B9958BE,0.909277347,119.959,neo soul,4,Wait Til You See My Smile,2009
0.459660463,Dave Hollister,272,37.15735675,LOWELL,-63.93335787,-7.493,15450,Chicago '85...The Movie,ARE9Y761187B98AEB6,0.790566802,91.003,motown,4,One Woman Man,2001
0.310068525,Virtue,223,37.15735675,Not available,-63.93335787,-8.284,296902,Nothing But The Hits,ARN354U1187B990F5B,0,165.152,progressive house,4,Can You Hear The Angels,0
0.531213287,Basement Jaxx,240,37.15735675,"London, England",-63.93335787,-8.325,190640,Jump N' Shout,ARMQHKX1187FB4C16B,0.360370583,126.8,progressive house,3,La Photo,1999
0.361587942,Alejandro Lerner,248,37.15735675,Not available,-63.93335787,-9.317,346210,Volver A Empezar,ARV4TAT1187FB3BDE8,0,89.923,pop rock,4,No Me Acuerdo,0
0.453270236,Franco,220,37.15735675,"Sona-Bata, Zaire",-63.93335787,-13.319,337149,Meine Welt,ARNLOX91187B990BFC,0,126.037,soukous,4,Die TA1/4r die zum GlA1/4ck fA1/4hrt,0
0.60118494200000006,Boyz II Men,152,37.15735675,"Philadelphia, PA",-63.93335787,-10.338,639437,Love,ARL6HUT1187FB4D9C2,0.583566126,94.921,new jack swing,7,In My Life,2009
0.440326073,Lady Saw,207,37.15735675,"St. Mary's, Jamaica",-63.93335787,-10.006,694201,Showtime Juggling,ARKBYFV1187B9B07FD,0.215080319,86.535,dancehall,4,Get A Straw,0
0.376200929,Liquid Stranger,249,37.15735675,Not available,-63.93335787,-11.727,229474,The Invisible Conquest,ARXJFJ51187B98A366,0.43483809,136.936,dub,4,Drop Sacrifice,2007
0.524994964,MIMS,259,40.8448,"New York, NY [Washington Heights]",-73.93585,-4.376,55763,This Is Why I'm Hot (The Original),ARZXTEY1187B9997A7,0,159.989,pop rap,4,This Is Why I'm Hot (The Original) (Single Version) (Edited),0
0.407898467,Kristine W.,534,46.23518,"Pasco, WA",-119.09456,-5.253,710300,I'll Be Your Light,ARGS0HM1187FB37611,0,132.049,progressive house,4,I'll Be Your Light (Ian Nieman Remix),0
0.328997859,Kim Wilson,556,42.33168,"Detroit, MI",-83.04792,-11.96,239877,Smokin' Joint,AR1VB2W1187B9901C5,0.377531645,163.085,harmonica blues,4,Got To Let You Go,2001
0.387225176,Jamie Richards,270,35.33204,Shawnee OK,-96.92483,-7.183,255683,Drive,AREN1A11187FB527EF,0.407233015,115.079,honky tonk,4,Turn It Up,0
0.390489535,Trick Trick / Eminem,263,37.15735675,Not available,-63.93335787,-5.113,37128,Welcome 2 Detroit,ARDD00U1187B9AEB3F,0,91.101,bass music,4,Welcome 2 Detroit,2005
0.4165294,Dark Fortress,320,37.15735675,Not available,-63.93335787,-14.148,734782,SA(c)ance,ARJO0QT1187FB4053C,0.668338665,152.6,sympho black metal,5,Incide,2006
0.400185564,Eldar,379,5.87522,"Laietan, UM",-162.4365,-22.737,565836,Virtue,ARL3LIC1187B9969E6,0.375984302,75.115,dark ambient,5,Estate,0
0.357224274,Silkie Ft. Harry Craze,366,37.15735675,Not available,-63.93335787,-8.678,718941,City Limits Volume 1,AREEQJ31187FB3E32F,0.536032112,140.02,uk garage,4,Head Butt Da Deck,2009
0.517328584,The Ataris,213,40.10216,"Anderson, IN",-85.67869,-5.038,340651,Welcome The Night,ARHJFFY1187B98BA76,0.548678056,151.949,pop punk,4,Whatever Lies Will Help You Rest,2006
0.26995117,Lou Busch,147,37.15735675,Not available,-63.93335787,-11.776,28422,Ultra-Lounge / The Crime Scene - Volume Seven,ARYN79Q1187B9905E9,0.408110884,138.079,orchestra,4,The Wild Ones (1996 Digital Remaster),0
0.322482578,Yami Bolo,214,42.33168,Detroit USA,-83.04792,-7.919,773743,Healing of All Nations,ARIRD6J1187FB5A98C,0,139.037,roots reggae,4,Healing of All Nations,2001
0.383211422,Ray Barretto,335,37.15735675,"Brooklyn, NY",-63.93335787,-6.39,725671,A Man And His Music,AR1PNWN1187FB4A404,0.528262647,138.367,latin jazz,1,Guarare,1992
0.34424658,Michael Card,182,37.15735675,Not available,-63.93335787,-10.156,36960,The Ultimate Collection,ARGNZOL1187FB5CE7C,0,115.407,contemporary_christian_music,3,Joy In The Journey (The Final Word Album Version),0
0.417982275,Roger Williams,176,41.26069,"Omaha, NE",-95.93995,-15.89,580131,Near You,ARRL7WS1187FB576F1,0,103.465,instrumental pop,3,Indiscreet,0
0.467885511,Broadcast,179,52.47859,"Birmingham, England",-1.9086,-28.138,347747,Step On It,AR8U3GI1187FB4FDB1,0,138.986,dream pop,4,Downstream,0
0.346473409,Sundial Aeon,460,37.15735675,Not available,-63.93335787,-11.791,727669,Apotheosis,ARWLTZ51187B996E7A,0.529730607,90.009,downtempo,4,love shelter,2007
0.574921423,David Bowie,305,51.50632,"London, UK",-0.12714,-16.599,1356,Heroes,ARMTVW61187B9B8802,0.262509351,221.658,dance rock,4,Moss Garden (1999 Digital Remaster),1977
0.328237664,Frank Chacksfield,140,37.15735675,Not available,-63.93335787,-17.089,701983,Hit Parade 1953,AR92ZF01187FB5BC98,0.375984302,69.782,space age pop,1,Terry's Theme from Limelight,0
0.351998338,Anne Dudley,184,37.15735675,Not available,-63.93335787,-18.995,188828,The 10th Kingdom,AR1YFM81187FB3DC28,0,137.699,trip hop,5,A Stepmother's Curse,2000
0.429780286,Gustavo Cerati,252,37.15735675,Not available,-63.93335787,-4.576,518086,AhA Vamos,ARV4TAT1187FB3BDE8,0.6049634,125.987,electronica,4,La Excepcion,2006
0.419497927,Roger Clyne & The Peacemakers,171,37.15735675,Not available,-63.93335787,-5.029,467379,Sonoran Hope and Madness,ART18T21187B98D04F,0.278270558,149.01,roots rock,4,Mile High and Risin',2002
0.346797999,Max Stalling,38,37.15735675,Not available,-63.93335787,-12.316,250765,Sell Out - Live at Dan's Silver Leaf,ARRCRQR1187B9AE5C9,0,107.597,roots rock,1,Band Intro/ Pila Song Intro,0
0.498668875,Orbital,522,51.27562,"Sevenoaks, United Kingdom",0.17898,-10.893,2027,In Sides,ARYPTWE1187FB49D64,0.754274011,101.99,techno,4,Adnans,1999
0.319817386,Robin Beanland,141,37.15735675,Not available,-63.93335787,-18.002,541924,Banjo-Kazooie: Nuts And Bolts (Original Soundtrack),ARUK0U01187FB57F7D,0,120.02,video game music,1,Test Of The Terrarium,0
0.341512969,Sam Baker,142,30.2676,"Austin, TX",-97.74298,-15.6,374100,Sugar Man,ARECVOG1187B9B5CC2,0,145.525,funk,3,I Can't Break Away,0
0.452817838,John Hammond,202,37.15735675,Not available,-63.93335787,-13.253,575531,Bluesman,ARWBYRS1187FB3DE02,0,92.122,blues,1,Southbound Blues,0
0.462515067,Ginny Owens,256,37.16793,United States,-95.84502,-12.102,521148,Charlotte's Web (OST),ARD0ROE1187FB46A17,0.215080319,120.168,contemporary_christian_music,4,Long Way Home,2006
0.382344578,Play,289,62.19845,Sweden,17.55142,-12.816,738663,In My Mind,AR0QJ5M1187FB5B86F,0.265861049,138.443,teen pop,4,In My Mind (Remix),0
0.497304911,T-Bone,224,-29.21545,Thaba Nchu,26.83776,-6.82,580676,The Last Street Preacha,ARBOXHB1187B9B5BBD,0.215080319,98.01,contemporary_christian_music,4,Nuttin' 2 Somethin',0
0.47070039,Semisonic,232,44.97903,"Minneapolis, MN",-93.26493,-10.185,15316,Feeling Strangely Fine,AR07SOR1187FB46179,0.612054954,97.995,post-grunge,4,Gone To The Movies,1998
0.348350022,Nana Caymmi,174,37.15735675,Not available,-63.93335787,-14.095,613395,Sem Poupar CoraASSAPSo,AR6W2ZH1187FB55ECB,0.265861049,103.341,brazilian pop music,3,VisAPSo,0
0.399451724,Angelo Badalamenti / Patrick Wolf,125,40.14323,New Jersey,-74.72671,-15.152,265380,The Edge Of Love,ART3KT21187FB450DC,0.594779445,93.778,chill-out,4,Careless Talk,0
0.319119602,Guitar Slim,143,33.51711,"Greenwood, MS",-90.18043,-13.25,45984,The ATCO Sessions,AR8Q4RZ1187FB46BDC,0,104.98,r&b,4,Hello_ How Ya Been? Goodbye  (LP Version),0
0.368689373,Otis Spann,135,32.29869,"Jackson, MS",-90.18049,-25.654,210714,Blues Masters Vol. 10,AR0CJQS1187FB42BEB,0.334706549,162.683,piano blues,1,Spann's Boogie,1990
0.364164341,Yuridia,213,37.15735675,Not available,-63.93335787,-7.112,516208,Entre Mariposas,ARKAIBT1241B9CB7F1,0.591754161,133.979,latin pop,4,Sin Ti,0
0.418418097,Johannes Linstead,298,43.64856,Toronto,-79.38533,-8.577,322865,Kiss The Earth,AR9Z7JB1187B99DB3D,0.490808488,179.978,meditation,4,Caja De Cerillas,2000
0.280482187,Al Denson,298,37.15735675,Not available,-63.93335787,-9.104,294759,With One Voice,ARU2JAB1187FB50C72,0.244479403,135.968,contemporary_christian_music,4,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness,0
0.405143447,Elakelaiset,218,37.15735675,Not available,-63.93335787,-13.231,173464,In Humppa We Trust-Live!,ARA5I7O1187FB3BBF7,0.367273416,131.868,parody,1,Pottajenkka,1996
0.531157063,Converge,100,40.65507,"Boston, Brooklyn USA",-73.94888,-3.83,540204,Unloved and Weeded Out,ARMAC4T1187FB3FA4C,0.547003914,133.549,hardcore punk,3,Locust Reign (Live in California),2003
0.420176594,Embrace the End,247,37.15735675,Not available,-63.93335787,-3.402,739757,Ley Lines,ARL0V3V1187FB44E4E,0.547952942,231.851,death core,5,Intensity In Ten Cities,2008
0.384230563,Thomas Dolby,259,30.08374,"Cairo, Egypt",31.25536,-11.591,501704,The Golden Age Of Wireless,AR0D7K21187B9AD14E,0.375984302,128.47,pop rock,4,Windpower (2009 Digital Remaster),1982
0.378106965,Vilma Palma e Vampiros,412,37.15735675,Not available,-63.93335787,-7.202,97822,Vilma Palma e Vampiros_ grandes exitos,ARV4TAT1187FB3BDE8,0.728706465,102.129,cumbia,4,Verano traidor,1993
0.351489633,Roberto Roena,177,37.15735675,Not available,-63.93335787,-8.404,731984,Apollo Sound II,AR1PNWN1187FB4A404,0,99.494,salsa,4,Let It Rain,0
0.570106512,Bob Marley & The Wailers,308,37.15735675,Not available,-63.93335787,-8.252,13841,Kaya,ARVIZLO1187FB3DA48,0.675582692,146.581,reggae,1,Smile Jamaica,1992
0.57237398,Taking Back Sunday,168,40.85251,"Long Island, New York",-73.13585,-3.566,473673,New Again,AR0WBBL1187FB4677D,0.637828866,131.018,post-hardcore,1,Catholic Knees (Album Version),2009
0.359807225,Cinder,167,37.15735675,Not available,-63.93335787,-4.183,46067,House Full Of No Trust,ARNEI9Y1187B9A2C1F,0.265861049,116.064,post-grunge,4,Seven (Album),2006
0.288218764,Dijous Paella,254,37.15735675,Not available,-63.93335787,-5.198,211545,Dijous Paella,ARNFQL41187FB56BD5,0.249065795,103.991,rumba,4,Que Arribi L'Estiu,2005
0,089 Clique feat. Minnesota Snipe & Skinny Cueball,214,51.16418,GERMANY,10.45415,-7.765,393765,Darkside Of M-Town,ARQWHCE122988F20FD,0,160.159,dirty south rap,4,M-Town 2 M-Town,0
0.473083192,Belphegor,178,33.74907,"SANTA ANA, California",-117.87394,-1.493,214393,Bondage Goat Zombie,AR1OBRC1187FB59AD4,0.578658188,120.026,black metal,3,The Sukkubus Lustrate,2008
0.447858967,Ray Davies,223,51.59109,"Muswell Hill, London, England",-0.14858,-15.646,659978,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,AROCBZZ11E2835D652,0.454192988,106.895,pop rock,4,See My Friends,0
0.424791236,John Holt,225,18.01571,"Kingston, Jamaica",-76.79731,-16.582,758551,1000 Volts Of Holt,AR57Z841187B9B7D7D,0.340922756,165.183,lovers rock,4,I'll Take A Melody,0
0.37235087,Outerspace,243,39.95227,"Philadelphia, PA",-75.16237,-4.974,164795,Blood And Ashes,ARXNMHW1187B9934C6,0.401486711,96.716,hip hop,4,Fire and Ice,2004
0.42563248,Brian Littrell,236,38.04859,"Lexington, KY",-84.50032,-6.288,308427,Welcome Home,ARZ5I3M1187B98AAEB,0.524079323,98.937,contemporary_christian_music,4,Wish,2006
0.306197459,Mr.De',247,37.15735675,Not available,-63.93335787,-11.429,534412,Renaissance,ARSF6M71187B9A2B3E,0,130.002,detroit techno,4,The Vine,0
0.577075875,Arctic Monkeys,178,37.15735675,"Sheffield, South Yorkshire, Engla",-63.93335787,-4.385,443784,Whatever People Say I Am_ That's What I'm Not,ARIDDOM1187B9A1360,0.790786932,127.294,garage rock,4,Fake Tales Of San Francisco,2004
0.430942043,David Arkenstone,205,35.83073,Tennessee,-85.97874,-19.834,394191,20 Years Of Narada Piano,ARTMSZO1187B98F20E,0.270775999,73.162,celtic,5,First Kiss,0
0.464736061,Benga,233,51.50632,"London, United Kingdom",-0.12714,-11.357,213363,Diary Of An Afro Warrior,AREFFEC1187B98E12F,0.625865454,139.994,dubstep,4,Zero M2,2008
0.667294596,Snow Patrol,277,37.15735675,"Dundee, Scotland",-63.93335787,-5.098,31910,Eyes Open,ARSPUJF1187B9A14B8,0.732203716,84.595,indie rock,5,In My Arms,2006
0.37757908,Eri EsittA$?jiA$?,159,37.15735675,Not available,-63.93335787,-26.312,340738,Pride and Prejudice,ARNMSZK1187B9A0CDB,0.673074435,91.928,soundtrack,3,Dawn,0
0.563366896,Emery,187,37.15735675,South Carolina,-63.93335787,-3.122,440698,In Shallow Seas We Sail,ARJXL4Z1187B9A5920,0.62616576,175.911,screamo,4,Dear Death Part 2,0
0.345269235,Alexis HK,203,37.15735675,Not available,-63.93335787,-12.489,406997,Les Affranchis,ARVEJ9M1187FB4DC44,0.345802234,109.024,chanson,4,La paix des A(c)toiles,2009
0.464786474,Pretty Boy Floyd,219,37.15735675,California - LA,-63.93335787,-10.844,207626,The Ultimate Pretty Boy Floyd,ARC6NJW1187B9A080E,0.424090811,97.395,glam metal,4,Gangster Of Love,0
